Wavelength_nm	Reactant_normalized	PSS_normalized_to_reactant	Reactant_reconstructed_M-1_cm-1	Reactant_lower_M-1_cm-1	Reactant_upper_M-1_cm-1	PSS_reconstructed_M-1_cm-1	Product_epsilon_M-1_cm-1	Product_epsilon_raw_M-1_cm-1	Product_lower_nonnegative_M-1_cm-1	Product_upper_nonnegative_M-1_cm-1	Product_error_lower_M-1_cm-1	Product_error_upper_M-1_cm-1
5.27232056e+02	1.94132096e-03	1.57908482e-02	2.91702927e+01	2.88090457e+01	2.95315398e+01	2.37273318e+02	2.99433962e+02	2.99433962e+02	2.92303741e+02	3.06742314e+02	7.13022107e+00	7.30835196e+00
5.27818420e+02	1.96265940e-03	1.50442868e-02	2.94909242e+01	2.91257064e+01	2.98561419e+01	2.26055484e+02	2.84769574e+02	2.84769574e+02	2.78010694e+02	2.91696708e+02	6.75887976e+00	6.92713402e+00
5.28404724e+02	1.86425904e-03	1.44084486e-02	2.80123602e+01	2.76654531e+01	2.83592673e+01	2.16501378e+02	2.72803292e+02	2.72803292e+02	2.66325397e+02	2.79442530e+02	6.47789567e+00	6.63923748e+00
5.28991028e+02	1.68829544e-03	1.37724840e-02	2.53683308e+01	2.50541675e+01	2.56824940e+01	2.06945373e+02	2.61182672e+02	2.61182672e+02	2.54962346e+02	2.67558423e+02	6.22032577e+00	6.37575110e+00
5.29577271e+02	1.58986098e-03	1.31919062e-02	2.38892544e+01	2.35934081e+01	2.41851007e+01	1.98221609e+02	2.50294910e+02	2.50294910e+02	2.44328550e+02	2.56410495e+02	5.96636058e+00	6.11558465e+00
5.30163452e+02	1.72669502e-03	1.30033541e-02	2.59453230e+01	2.56240142e+01	2.62666318e+01	1.95388426e+02	2.46001301e+02	2.46001301e+02	2.40168511e+02	2.51979131e+02	5.83279024e+00	5.97782922e+00
5.30749634e+02	1.77678449e-03	1.27456792e-02	2.66979675e+01	2.63673379e+01	2.70285971e+01	1.91516603e+02	2.40748143e+02	2.40748143e+02	2.35056452e+02	2.46580915e+02	5.69169082e+00	5.83277138e+00
5.31335754e+02	1.56044323e-03	1.25275113e-02	2.34472232e+01	2.31568510e+01	2.37375953e+01	1.88238411e+02	2.37461752e+02	2.37461752e+02	2.31811212e+02	2.43253350e+02	5.65054056e+00	5.79159763e+00
5.31921875e+02	1.49113921e-03	1.20897773e-02	2.24058608e+01	2.21283850e+01	2.26833367e+01	1.81661020e+02	2.29230742e+02	2.29230742e+02	2.23773169e+02	2.34824634e+02	5.45757367e+00	5.59389203e+00
5.32507935e+02	1.41185958e-03	1.14972240e-02	2.12146050e+01	2.09518818e+01	2.14773283e+01	1.72757312e+02	2.18023316e+02	2.18023316e+02	2.12831358e+02	2.23344990e+02	5.19195790e+00	5.32167461e+00
5.33093994e+02	1.28370468e-03	1.10359501e-02	1.92889492e+01	1.90500734e+01	1.95278249e+01	1.65826209e+02	2.09597078e+02	2.09597078e+02	2.04591780e+02	2.14727809e+02	5.00529808e+00	5.13073024e+00
5.33679993e+02	1.21574849e-03	1.07061174e-02	1.82678393e+01	1.80416091e+01	1.84940696e+01	1.60870143e+02	2.03465636e+02	2.03465636e+02	1.98600976e+02	2.08452360e+02	4.86466013e+00	4.98672408e+00
5.34265930e+02	1.18693682e-03	1.04405156e-02	1.78349151e+01	1.76140462e+01	1.80557840e+01	1.56879209e+02	1.98411920e+02	1.98411920e+02	1.93668353e+02	2.03274505e+02	4.74356726e+00	4.86258564e+00
5.34851868e+02	1.27532326e-03	1.03285493e-02	1.91630099e+01	1.89256938e+01	1.94003260e+01	1.55196803e+02	1.95830274e+02	1.95830274e+02	1.91168182e+02	2.00608807e+02	4.66209184e+00	4.77853331e+00
5.35437744e+02	1.28092116e-03	1.00867193e-02	1.92471240e+01	1.90087662e+01	1.94854818e+01	1.51563066e+02	1.91086010e+02	1.91086010e+02	1.86543807e+02	1.95741471e+02	4.54220284e+00	4.65546192e+00
5.36023621e+02	1.28189086e-03	9.86966198e-03	1.92616947e+01	1.90231564e+01	1.95002329e+01	1.48301561e+02	1.86845937e+02	1.86845937e+02	1.82410115e+02	1.91392214e+02	4.43582227e+00	4.54627712e+00
5.36609436e+02	1.43850074e-03	9.61610827e-03	2.16149150e+01	2.13472343e+01	2.18825957e+01	1.44491663e+02	1.81195107e+02	1.81195107e+02	1.76930610e+02	1.85564783e+02	4.26449675e+00	4.36967612e+00
5.37195251e+02	1.50540834e-03	9.27912154e-03	2.26202689e+01	2.23401378e+01	2.29004000e+01	1.39428099e+02	1.74318750e+02	1.74318750e+02	1.70239207e+02	1.78498278e+02	4.07954326e+00	4.17952779e+00
5.37781006e+02	1.43862779e-03	8.96468033e-03	2.16168241e+01	2.13491198e+01	2.18845284e+01	1.34703305e+02	1.68482384e+02	1.68482384e+02	1.64536312e+02	1.72525255e+02	3.94607206e+00	4.04287122e+00
5.38366760e+02	1.32914475e-03	8.61784983e-03	1.99717318e+01	1.97244004e+01	2.02190632e+01	1.29491830e+02	1.62205625e+02	1.62205625e+02	1.58395930e+02	1.66109067e+02	3.80969525e+00	3.90344167e+00
5.38952454e+02	1.24704438e-03	8.22363919e-03	1.87380914e+01	1.85060375e+01	1.89701453e+01	1.23568420e+02	1.54881375e+02	1.54881375e+02	1.51239501e+02	1.58612980e+02	3.64187347e+00	3.73160556e+00
5.39538086e+02	1.15974558e-03	7.74730925e-03	1.74263395e+01	1.72105305e+01	1.76421486e+01	1.16411085e+02	1.45977957e+02	1.45977957e+02	1.42542468e+02	1.49498174e+02	3.43548917e+00	3.52021759e+00
5.40123718e+02	1.04414044e-03	7.28674943e-03	1.56892564e+01	1.54949595e+01	1.58835533e+01	1.09490712e+02	1.37509329e+02	1.37509329e+02	1.34263949e+02	1.40835000e+02	3.24537997e+00	3.32567163e+00
5.40709290e+02	9.23902113e-04	6.94042088e-03	1.38825551e+01	1.37106325e+01	1.40544776e+01	1.04286779e+02	1.31290638e+02	1.31290638e+02	1.28178134e+02	1.34480525e+02	3.11250376e+00	3.18988748e+00
5.41294861e+02	8.16831309e-04	6.67379451e-03	1.22737089e+01	1.21217104e+01	1.24257075e+01	1.00280450e+02	1.26568178e+02	1.26568178e+02	1.23553581e+02	1.29658106e+02	3.01459671e+00	3.08992824e+00
5.41880371e+02	6.23164522e-04	6.44857848e-03	9.36367140e+00	9.24771101e+00	9.47963179e+00	9.68963537e+01	1.23042480e+02	1.23042480e+02	1.20079341e+02	1.26080544e+02	2.96313886e+00	3.03806461e+00
5.42465820e+02	3.47199720e-04	6.26313863e-03	5.21702372e+00	5.15241571e+00	5.28163172e+00	9.41099341e+01	1.20662362e+02	1.20662362e+02	1.17706331e+02	1.23694483e+02	2.95603066e+00	3.03212073e+00
5.43051270e+02	2.18528948e-04	6.17557384e-03	3.28361643e+00	3.24295188e+00	3.32428098e+00	9.27941854e+01	1.19531109e+02	1.19531109e+02	1.16578931e+02	1.22559905e+02	2.95217780e+00	3.02879657e+00
5.43636719e+02	2.72145771e-04	6.13907010e-03	4.08926292e+00	4.03862119e+00	4.13990465e+00	9.22456801e+01	1.18578116e+02	1.18578116e+02	1.15660008e+02	1.21571684e+02	2.91810845e+00	2.99356810e+00
5.44222107e+02	3.23445615e-04	6.05339313e-03	4.86009448e+00	4.79990671e+00	4.92028224e+00	9.09582977e+01	1.16675943e+02	1.16675943e+02	1.13815236e+02	1.19610348e+02	2.86070689e+00	2.93440476e+00
5.44807434e+02	3.21419293e-04	5.91801238e-03	4.82964697e+00	4.76983627e+00	4.88945767e+00	8.89240664e+01	1.14043179e+02	1.14043179e+02	1.11248026e+02	1.16910314e+02	2.79515268e+00	2.86713536e+00
5.45392761e+02	3.65136713e-04	5.74470060e-03	5.48654500e+00	5.41859923e+00	5.55449078e+00	8.63198831e+01	1.10464906e+02	1.10464906e+02	1.07767692e+02	1.13231312e+02	2.69721445e+00	2.76640574e+00
5.45978027e+02	5.08825873e-04	5.47867522e-03	7.64561862e+00	7.55093472e+00	7.74030252e+00	8.23225853e+01	1.04628692e+02	1.04628692e+02	1.02104988e+02	1.07216318e+02	2.52370408e+00	2.58762566e+00
5.46563232e+02	6.35125143e-04	5.22919331e-03	9.54339171e+00	9.42520565e+00	9.66157777e+00	7.85738696e+01	9.91933630e+01	9.91933630e+01	9.68298203e+01	1.01615994e+02	2.36354271e+00	2.42263105e+00
5.47148438e+02	6.34448845e-04	5.03254373e-03	9.53322967e+00	9.41516945e+00	9.65128988e+00	7.56190125e+01	9.53589217e+01	9.53589217e+01	9.30912870e+01	9.76831241e+01	2.26763467e+00	2.32420242e+00
5.47733643e+02	6.52581178e-04	4.87362472e-03	9.80568614e+00	9.68425181e+00	9.92712047e+00	7.32310951e+01	9.21763472e+01	9.21763472e+01	8.99918724e+01	9.44151124e+01	2.18447472e+00	2.23876526e+00
5.48318787e+02	7.06502311e-04	4.81266000e-03	1.06159052e+01	1.04844371e+01	1.07473733e+01	7.23150391e+01	9.07446505e+01	9.07446505e+01	8.86062926e+01	9.29358213e+01	2.13835793e+00	2.19117082e+00
5.48903870e+02	7.72749255e-04	4.82982312e-03	1.16113319e+01	1.14675363e+01	1.17551275e+01	7.25729322e+01	9.07822414e+01	9.07822414e+01	8.86555458e+01	9.29611186e+01	2.12669559e+00	2.17887716e+00
5.49488953e+02	7.82352238e-04	4.80935730e-03	1.17556264e+01	1.16100438e+01	1.19012089e+01	7.22654128e+01	9.03397646e+01	9.03397646e+01	8.82259782e+01	9.25053458e+01	2.11378637e+00	2.16558121e+00
5.50073975e+02	8.15158696e-04	4.73679005e-03	1.22485763e+01	1.20968890e+01	1.24002635e+01	7.11750171e+01	8.87764216e+01	8.87764216e+01	8.67080320e+01	9.08952507e+01	2.06838957e+00	2.11882910e+00
5.50658936e+02	9.52445028e-04	4.66226553e-03	1.43114410e+01	1.41342070e+01	1.44886749e+01	7.00552115e+01	8.67059481e+01	8.67059481e+01	8.47155347e+01	8.87440768e+01	1.99041341e+00	2.03812866e+00
5.51243896e+02	1.02923750e-03	4.62432325e-03	1.54653249e+01	1.52738012e+01	1.56568486e+01	6.94850908e+01	8.56208650e+01	8.56208650e+01	8.36722386e+01	8.76157310e+01	1.94862644e+00	1.99486598e+00
5.51828857e+02	1.11775587e-03	4.55438669e-03	1.67954020e+01	1.65874066e+01	1.70033975e+01	6.84342239e+01	8.38588071e+01	8.38588071e+01	8.19711539e+01	8.57906617e+01	1.88765316e+00	1.93185468e+00
5.52413696e+02	1.07939871e-03	4.40153901e-03	1.62190473e+01	1.60181894e+01	1.64199052e+01	6.61375343e+01	8.10482512e+01	8.10482512e+01	7.92236930e+01	8.29155383e+01	1.82455815e+00	1.86728711e+00
5.52998596e+02	8.49772562e-04	4.09488297e-03	1.27686843e+01	1.26105560e+01	1.29268126e+01	6.15297200e+01	7.60947047e+01	7.60947047e+01	7.43505245e+01	7.78806230e+01	1.74418015e+00	1.78591836e+00
5.53583374e+02	7.00318322e-04	3.80986414e-03	1.05229846e+01	1.03926671e+01	1.06533020e+01	5.72470264e+01	7.12035584e+01	7.12035584e+01	6.95534465e+01	7.28936649e+01	1.65011188e+00	1.69010647e+00
5.54168152e+02	3.80196398e-04	3.42913558e-03	5.71283187e+00	5.64208374e+00	5.78357999e+00	5.15261984e+01	6.52107105e+01	6.52107105e+01	6.36497894e+01	6.68108466e+01	1.56092103e+00	1.60013610e+00
5.54752930e+02	2.51917722e-04	3.19607845e-03	3.78531621e+00	3.73843858e+00	3.83219384e+00	4.80242815e+01	6.12385178e+01	6.12385178e+01	5.97526779e+01	6.27622252e+01	1.48583993e+00	1.52370736e+00
5.55337646e+02	3.71897575e-04	3.29425504e-03	5.58813374e+00	5.51892988e+00	5.65733759e+00	4.94994830e+01	6.26158601e+01	6.26158601e+01	6.11183503e+01	6.41509568e+01	1.49750978e+00	1.53509677e+00
5.55922302e+02	5.21421646e-04	3.32076349e-03	7.83488274e+00	7.73785498e+00	7.93191050e+00	4.98977990e+01	6.24620467e+01	6.24620467e+01	6.09968371e+01	6.39632612e+01	1.46520964e+00	1.50121443e+00
5.56506958e+02	7.33249914e-04	3.34333041e-03	1.10178147e+01	1.08813693e+01	1.11542602e+01	5.02368897e+01	6.19516783e+01	6.19516783e+01	6.05395527e+01	6.33973744e+01	1.41212558e+00	1.44569611e+00
5.57091553e+02	6.80869704e-04	3.16733887e-03	1.02307496e+01	1.01040512e+01	1.03574479e+01	4.75924405e+01	5.87524260e+01	5.87524260e+01	5.74104627e+01	6.01263700e+01	1.34196331e+00	1.37394397e+00
5.57676147e+02	4.47674711e-04	2.91763089e-03	6.72676113e+00	6.64345643e+00	6.81006583e+00	4.38403278e+01	5.49261983e+01	5.49261983e+01	5.36356994e+01	5.62484655e+01	1.29049892e+00	1.32226719e+00
5.58260681e+02	3.29774921e-04	2.63448289e-03	4.95519864e+00	4.89383310e+00	5.01656419e+00	3.95857453e+01	4.99299346e+01	4.99299346e+01	4.87421401e+01	5.11473719e+01	1.18779449e+00	1.21743735e+00
5.58845215e+02	-6.03885506e-05	2.19043198e-03	-9.07398487e-01	-9.18635776e-01	-8.96161198e-01	3.29134355e+01	4.30157626e+01	4.30157626e+01	4.19269085e+01	4.41335665e+01	1.08885411e+00	1.11780388e+00
5.59429626e+02	-2.18575720e-04	1.98997448e-03	-3.28431922e+00	-3.32499247e+00	-3.24364597e+00	2.99013606e+01	3.98139663e+01	3.98139663e+01	3.87752078e+01	4.08811308e+01	1.03875846e+00	1.06716456e+00
5.60014099e+02	-1.63059669e-04	2.03103263e-03	-2.45013493e+00	-2.48047758e+00	-2.41979228e+00	3.05183004e+01	4.03660149e+01	4.03660149e+01	3.93239922e+01	4.14362578e+01	1.04202275e+00	1.07024289e+00
5.60598511e+02	-2.20936136e-05	2.02673959e-03	-3.31978684e-01	-3.36089932e-01	-3.27867435e-01	3.04537933e+01	3.96495434e+01	3.96495434e+01	3.86522848e+01	4.06731538e+01	9.97258582e-01	1.02361042e+00
5.61182861e+02	1.37584651e-04	2.15801657e-03	2.06734725e+00	2.04174507e+00	2.09294943e+00	3.24263615e+01	4.14946385e+01	4.14946385e+01	4.04815477e+01	4.25337159e+01	1.01309085e+00	1.03907739e+00
5.61767151e+02	1.88370483e-04	2.15658363e-03	2.83045527e+00	2.79540270e+00	2.86550783e+00	3.24048301e+01	4.12387342e+01	4.12387342e+01	4.02417150e+01	4.22610684e+01	9.97019239e-01	1.02233415e+00
5.62351440e+02	2.92647308e-04	2.26831703e-03	4.39731906e+00	4.34286234e+00	4.45177578e+00	3.40837363e+01	4.29511077e+01	4.29511077e+01	4.19310399e+01	4.39965864e+01	1.02006780e+00	1.04547862e+00
5.62935730e+02	4.88365933e-04	2.30287156e-03	7.33818752e+00	7.24731087e+00	7.42906417e+00	3.46029528e+01	4.27469736e+01	4.27469736e+01	4.17692550e+01	4.37480301e+01	9.77718578e-01	1.00105652e+00
5.63519958e+02	5.00903508e-04	2.22633618e-03	7.52657715e+00	7.43336747e+00	7.61978683e+00	3.34529321e+01	4.11971680e+01	4.11971680e+01	4.02606509e+01	4.21558774e+01	9.36517092e-01	9.58709392e-01
5.64104126e+02	5.60369151e-04	2.15392946e-03	8.42010803e+00	8.31583280e+00	8.52438327e+00	3.23649485e+01	3.95173035e+01	3.95173035e+01	3.86341736e+01	4.04209295e+01	8.83129857e-01	9.03626032e-01
5.64688293e+02	5.43416739e-04	1.99535986e-03	8.16538104e+00	8.06426037e+00	8.26650172e+00	2.99822813e+01	3.64990178e+01	3.64990178e+01	3.56882581e+01	3.73284522e+01	8.10759717e-01	8.29434429e-01
5.65272400e+02	4.09548657e-04	1.71892907e-03	6.15387897e+00	6.07766888e+00	6.23008906e+00	2.58286318e+01	3.17055060e+01	3.17055060e+01	3.09893346e+01	3.24385185e+01	7.16171426e-01	7.33012514e-01
5.65856445e+02	2.77682751e-04	1.54249482e-03	4.17246160e+00	4.12078953e+00	4.22413367e+00	2.31775303e+01	2.88543691e+01	2.88543691e+01	2.81845185e+01	2.95404875e+01	6.69850573e-01	6.86118428e-01
5.66440491e+02	9.61311587e-05	1.33798264e-03	1.44446699e+00	1.42657861e+00	1.46235538e+00	2.01045299e+01	2.56783150e+01	2.56783150e+01	2.50534701e+01	2.63191324e+01	6.24844874e-01	6.40817413e-01
5.67024536e+02	5.98277982e-05	1.25920813e-03	8.98972620e-01	8.87839677e-01	9.10105562e-01	1.89208640e+01	2.43040264e+01	2.43040264e+01	2.37066948e+01	2.49167843e+01	5.97331604e-01	6.12757884e-01
5.67608459e+02	1.49545499e-04	1.28369092e-03	2.24707098e+00	2.21924309e+00	2.27489887e+00	1.92887424e+01	2.43791118e+01	2.43791118e+01	2.37969689e+01	2.49758419e+01	5.82142905e-01	5.96730143e-01
5.68192444e+02	2.35068366e-04	1.39256485e-03	3.53213775e+00	3.48839550e+00	3.57588000e+00	2.09246823e+01	2.61198579e+01	2.61198579e+01	2.55103878e+01	2.67442156e+01	6.09470127e-01	6.24357703e-01
5.68776306e+02	3.59028289e-04	1.51312246e-03	5.39475982e+00	5.32795072e+00	5.46156892e+00	2.27361813e+01	2.79160864e+01	2.79160864e+01	2.72852123e+01	2.85618043e+01	6.30874092e-01	6.45717908e-01
5.69360168e+02	3.59610422e-04	1.54758878e-03	5.40350695e+00	5.33658952e+00	5.47042437e+00	2.32540723e+01	2.85860593e+01	2.85860593e+01	2.79385160e+01	2.92488823e+01	6.47543357e-01	6.62822987e-01
5.69944031e+02	2.59281406e-04	1.47380511e-03	3.89596295e+00	3.84771506e+00	3.94421084e+00	2.21453987e+01	2.75965288e+01	2.75965288e+01	2.69546809e+01	2.82539978e+01	6.41847893e-01	6.57468946e-01
5.70527832e+02	1.36630461e-04	1.38010013e-03	2.05300959e+00	2.02758497e+00	2.07843421e+00	2.07373874e+01	2.63184353e+01	2.63184353e+01	2.56852633e+01	2.69676007e+01	6.33172000e-01	6.49165352e-01
5.71111572e+02	-1.38009966e-05	1.26774922e-03	-2.07373804e-01	-2.09941936e-01	-2.04805671e-01	1.90492024e+01	2.48011668e+01	2.48011668e+01	2.41773756e+01	2.54414411e+01	6.23791165e-01	6.40274304e-01
5.71695312e+02	-4.53702295e-05	1.23720550e-03	-6.81733162e-01	-6.90175796e-01	-6.73290529e-01	1.85902524e+01	2.43468195e+01	2.43468195e+01	2.37284016e+01	2.49817337e+01	6.18417882e-01	6.34914212e-01
5.72278992e+02	5.26187340e-05	1.27376086e-03	7.90649206e-01	7.80857748e-01	8.00440663e-01	1.91395334e+01	2.46203689e+01	2.46203689e+01	2.40137427e+01	2.52427013e+01	6.06626224e-01	6.22332402e-01
5.72862610e+02	2.03903208e-04	1.37320659e-03	3.06385003e+00	3.02590708e+00	3.10179297e+00	2.06338051e+01	2.58819735e+01	2.58819735e+01	2.52725320e+01	2.65064544e+01	6.09441456e-01	6.24480890e-01
5.73446228e+02	3.00671023e-04	1.32959259e-03	4.51788342e+00	4.46193362e+00	4.57383322e+00	1.99784610e+01	2.45965556e+01	2.45965556e+01	2.40377191e+01	2.51686260e+01	5.58836519e-01	5.72070380e-01
5.74029846e+02	2.45923339e-04	1.16932139e-03	3.69524460e+00	3.64948242e+00	3.74100678e+00	1.75702256e+01	2.17147005e+01	2.17147005e+01	2.12176263e+01	2.22236512e+01	4.97074148e-01	5.08950779e-01
5.74613342e+02	1.48448897e-04	9.91934748e-04	2.23059344e+00	2.20296961e+00	2.25821727e+00	1.49048136e+01	1.86906196e+01	1.86906196e+01	1.82507410e+01	1.91413470e+01	4.39878613e-01	4.50727423e-01
5.75196899e+02	3.84662198e-05	7.77439159e-04	5.77993499e-01	5.70835586e-01	5.85151413e-01	1.16818024e+01	1.49985246e+01	1.49985246e+01	1.46301927e+01	1.53763610e+01	3.68331876e-01	3.77836454e-01
5.75780334e+02	-8.08806329e-05	6.30922084e-04	-1.21531256e+00	-1.23036308e+00	-1.20026204e+00	9.48023654e+00	1.26750109e+01	1.26750109e+01	1.23421670e+01	1.30170100e+01	3.32843962e-01	3.41999080e-01
5.76363770e+02	-1.07697652e-04	6.00060709e-04	-1.61826514e+00	-1.63830586e+00	-1.59822443e+00	9.01651347e+00	1.21931356e+01	1.21931356e+01	1.18672586e+01	1.25281158e+01	3.25877084e-01	3.34980184e-01
5.76947205e+02	5.19736861e-05	7.46877361e-04	7.80956716e-01	7.71285291e-01	7.90628141e-01	1.12225808e+01	1.43415075e+01	1.43415075e+01	1.39922010e+01	1.46997517e+01	3.49306479e-01	3.58244243e-01
5.77530579e+02	2.45985992e-04	9.17434367e-04	3.69618602e+00	3.65041218e+00	3.74195986e+00	1.37853707e+01	1.67990233e+01	1.67990233e+01	1.64250782e+01	1.71816044e+01	3.73945084e-01	3.82581169e-01
5.78113892e+02	2.35736279e-04	9.18627614e-04	3.54217381e+00	3.49830727e+00	3.58604035e+00	1.38033004e+01	1.68683123e+01	1.68683123e+01	1.64906817e+01	1.72547261e+01	3.77630546e-01	3.86413810e-01
5.78697205e+02	8.20623222e-05	8.72315897e-04	1.23306862e+00	1.21779821e+00	1.24833904e+00	1.31074205e+01	1.66543048e+01	1.66543048e+01	1.62527969e+01	1.70659768e+01	4.01507850e-01	4.11671993e-01
5.79280457e+02	1.39137670e-05	8.13467353e-04	2.09068292e-01	2.06479175e-01	2.11657409e-01	1.22231621e+01	1.58117876e+01	1.58117876e+01	1.54184156e+01	1.62154433e+01	3.93371948e-01	4.03655706e-01
5.79863647e+02	1.12614681e-05	7.12744895e-04	1.69214844e-01	1.67119275e-01	1.71310413e-01	1.07097063e+01	1.38581648e+01	1.38581648e+01	1.35132183e+01	1.42121336e+01	3.44946485e-01	3.53968877e-01
5.80446838e+02	-2.02031752e-05	6.09492523e-04	-3.03572952e-01	-3.07332422e-01	-2.99813483e-01	9.15823592e+00	1.19844905e+01	1.19844905e+01	1.16804854e+01	1.22965947e+01	3.04005103e-01	3.12104170e-01
5.81029968e+02	8.45550638e-06	5.81192780e-04	1.27052456e-01	1.25479029e-01	1.28625883e-01	8.73300392e+00	1.13036128e+01	1.13036128e+01	1.10221133e+01	1.15924788e+01	2.81499497e-01	2.88865972e-01
5.81613098e+02	1.25322688e-04	6.36187806e-04	1.88309896e+00	1.85977853e+00	1.90641940e+00	9.55935929e+00	1.18522682e+01	1.18522682e+01	1.15792618e+01	1.21318453e+01	2.73006410e-01	2.79577094e-01
5.82196167e+02	2.31213317e-04	6.90957154e-04	3.47421178e+00	3.43118689e+00	3.51723668e+00	1.03823236e+01	1.24457856e+01	1.24457856e+01	1.21780603e+01	1.27194241e+01	2.67725276e-01	2.73638444e-01
5.82779236e+02	2.45067411e-04	7.59221369e-04	3.68238342e+00	3.63678052e+00	3.72798633e+00	1.14080619e+01	1.37157320e+01	1.37157320e+01	1.34188357e+01	1.40192413e+01	2.96896305e-01	3.03509289e-01
5.83362244e+02	2.14394549e-04	8.52183159e-04	3.22149294e+00	3.18159774e+00	3.26138814e+00	1.28049059e+01	1.56674838e+01	1.56674838e+01	1.53158686e+01	1.60273022e+01	3.51615197e-01	3.59818354e-01
5.83945190e+02	1.83856369e-04	8.91681759e-04	2.76262619e+00	2.72841362e+00	2.79683875e+00	1.33984120e+01	1.65753350e+01	1.65753350e+01	1.61951719e+01	1.69646021e+01	3.80163122e-01	3.89267084e-01
5.84528137e+02	1.13565668e-04	8.61769140e-04	1.70643797e+00	1.68530531e+00	1.72757062e+00	1.29489449e+01	1.63070963e+01	1.63070963e+01	1.59202783e+01	1.67035377e+01	3.86818049e-01	3.96441349e-01
5.85111023e+02	2.82148933e-05	7.80077564e-04	4.23957045e-01	4.18706730e-01	4.29207360e-01	1.17214471e+01	1.50960221e+01	1.50960221e+01	1.47232979e+01	1.54784166e+01	3.72724150e-01	3.82394514e-01
5.85693909e+02	4.42858380e-06	6.77502478e-04	6.65439094e-02	6.57198247e-02	6.73679940e-02	1.01801536e+01	1.32011020e+01	1.32011020e+01	1.28713122e+01	1.35395488e+01	3.29789805e-01	3.38446798e-01
5.86276733e+02	5.80926185e-06	5.92552330e-04	8.72899807e-02	8.62089752e-02	8.83709862e-02	8.90369254e+00	1.15371634e+01	1.15371634e+01	1.12493110e+01	1.18325625e+01	2.87852425e-01	2.95399042e-01
5.86859497e+02	2.64047013e-05	5.50520351e-04	3.96757097e-01	3.91843628e-01	4.01670566e-01	8.27211994e+00	1.06245010e+01	1.06245010e+01	1.03634254e+01	1.08923178e+01	2.61075658e-01	2.67816769e-01
5.87442261e+02	7.22124188e-05	5.08471520e-04	1.08506395e+00	1.07162644e+00	1.09850147e+00	7.64029411e+00	9.59834987e+00	9.59834987e+00	9.37169017e+00	9.83062068e+00	2.26659701e-01	2.32270811e-01
5.88024963e+02	1.07053405e-04	4.25853898e-04	1.60858469e+00	1.58866386e+00	1.62850552e+00	6.39888156e+00	7.82974945e+00	7.82974945e+00	7.65401448e+00	8.00958480e+00	1.75734976e-01	1.79835348e-01
5.88607666e+02	9.57319739e-05	3.43725964e-04	1.43846884e+00	1.42065473e+00	1.45628294e+00	5.16482704e+00	6.27789508e+00	6.27789508e+00	6.13887360e+00	6.42010623e+00	1.39021481e-01	1.42211148e-01
5.89190308e+02	6.03763464e-05	2.90723457e-04	9.07215106e-01	8.95980088e-01	9.18450124e-01	4.36841127e+00	5.40227507e+00	5.40227507e+00	5.27845760e+00	5.52905522e+00	1.23817461e-01	1.26780157e-01
5.89772888e+02	6.91401365e-05	2.63026484e-04	1.03889983e+00	1.02603402e+00	1.05176565e+00	3.95223650e+00	4.82245394e+00	4.82245394e+00	4.71482593e+00	4.93257569e+00	1.07628010e-01	1.10121752e-01
5.90355469e+02	1.17967182e-04	2.60598294e-04	1.77257512e+00	1.75062342e+00	1.79452682e+00	3.91575051e+00	4.55591978e+00	4.55591978e+00	4.46425694e+00	4.64941712e+00	9.16628369e-02	9.34973405e-02
5.90937988e+02	1.08381032e-04	2.86978902e-04	1.62853362e+00	1.60836574e+00	1.64870150e+00	4.31214557e+00	5.11374395e+00	5.11374395e+00	5.00628613e+00	5.22349887e+00	1.07457815e-01	1.09754918e-01
5.91520508e+02	8.52106014e-05	3.26631259e-04	1.28037467e+00	1.26451842e+00	1.29623093e+00	4.90796197e+00	5.99152701e+00	5.99152701e+00	5.85767610e+00	6.12848303e+00	1.33850906e-01	1.36956029e-01
5.92102966e+02	1.13817281e-04	3.56679354e-04	1.71021870e+00	1.68903923e+00	1.73139818e+00	5.35946471e+00	6.44949924e+00	6.44949924e+00	6.30962062e+00	6.59250152e+00	1.39878620e-01	1.43002281e-01
5.92685425e+02	1.76995968e-04	4.08104005e-04	2.65954178e+00	2.62660582e+00	2.69247774e+00	6.13217162e+00	7.16945066e+00	7.16945066e+00	7.02356036e+00	7.31831345e+00	1.45890306e-01	1.48862789e-01
5.93267761e+02	2.26551472e-04	4.37465604e-04	3.40416289e+00	3.36200549e+00	3.44632030e+00	6.57335907e+00	7.52000209e+00	7.52000209e+00	7.37476013e+00	7.66795679e+00	1.45241951e-01	1.47954703e-01
5.93850159e+02	2.04412799e-04	3.95460726e-04	3.07150714e+00	3.03346938e+00	3.10954491e+00	5.94219369e+00	6.79967149e+00	6.79967149e+00	6.66825881e+00	6.93354141e+00	1.31412686e-01	1.33869920e-01
5.94432434e+02	1.83785596e-04	3.72640641e-04	2.76156275e+00	2.72736335e+00	2.79576214e+00	5.59929904e+00	6.44693456e+00	6.44693456e+00	6.32043202e+00	6.57586612e+00	1.26502538e-01	1.28931568e-01
5.95014771e+02	1.99393986e-04	3.93343195e-04	2.99609445e+00	2.95899059e+00	3.03319830e+00	5.91037566e+00	6.78087524e+00	6.78087524e+00	6.64897847e+00	6.91526657e+00	1.31896774e-01	1.34391325e-01
